   505288740000.00000        275612040000.00000       -367482720000.00000        45935340000.000000        45935340000.000000        45935340000.000000        528060237934.50897        294543266605.82568       -330392384772.60541     
   45935340000.000000        597159420000.00000       -321547380000.00000        45935340000.000000        45935340000.000000        45935340000.000000        55052418124.463509        608265388929.81970       -318974805579.86774     
  -321547380000.00000       -45935340000.000000        597159420000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -316640210471.65088       -39087410202.834961        610715670490.05212     
  -22967670000.000000        321547380000.00000       -620127090000.00000        22967670000.000000        22967670000.000000        22967670000.000000       -9141721119.0755558        332400356378.41089       -603480663087.47327     
  -45935340000.000000       -643094760000.00000        275612040000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -30969566909.169758       -628819237835.19214        279981661470.59790     
   367482720000.00000        91870680000.000000        505288740000.00000        45935340000.000000        45935340000.000000        45935340000.000000        410994609029.65991        132591748858.93803        536903471947.32806     
  -183741360000.00000       -91870680000.000000        643094760000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -173275255472.51239       -55136344607.606506        664603752660.37793     
  -551224080000.00000        183741360000.00000       -367482720000.00000        91870680000.000000        91870680000.000000        91870680000.000000       -540620230518.79492        225228567925.57663       -362993577422.53375     
   505288740000.00000        45935340000.000000        459353400000.00000        22967670000.000000        22967670000.000000        22967670000.000000        505927140450.92206        64205787835.329201        463333383288.54279     
  -597159420000.00000       -45935340000.000000        367482720000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -557770445392.77954       -1204106474.8923497        404540676669.16687     
   321547380000.00000        0.0000000000000000       -620127090000.00000        22967670000.000000        22967670000.000000        22967670000.000000        333523811932.22400        7142931088.1393604       -602887488770.23364     
  -367482720000.00000       -183741360000.00000       -597159420000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -338479446775.39325       -155679904890.61496       -579618762662.04736     
   321547380000.00000       -45935340000.000000       -597159420000.00000        45935340000.000000        45935340000.000000        45935340000.000000        351161186056.80945       -21308505600.016651       -592447675075.42712     
   45935340000.000000        643094760000.00000       -183741360000.00000        45935340000.000000        45935340000.000000        45935340000.000000        77440282189.354401        670398238803.58472       -139038422062.01535     
  -689030100000.00000        0.0000000000000000        229676700000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -648383649533.26294        36194040144.684715        230328272650.01990     
   275612040000.00000       -551224080000.00000       -321547380000.00000        45935340000.000000        45935340000.000000        45935340000.000000        277211929568.51709       -545535838891.03308       -316712287883.44525     
   551224080000.00000        321547380000.00000        91870680000.000000        45935340000.000000        45935340000.000000        45935340000.000000        574576415428.93970        366543807045.39966        101341299851.07364     
  -321547380000.00000        551224080000.00000       -275612040000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -306291511777.09253        571321179083.01562       -233538217109.11899     
  -505288740000.00000       -367482720000.00000       -367482720000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -488134316996.32983       -328418334536.16833       -358648525463.33716     
  -666062430000.00000       -206709030000.00000        45935340000.000000        22967670000.000000        22967670000.000000        22967670000.000000       -660813320006.69653       -188301179145.04309        51292306833.712738     
  -459353400000.00000       -183741360000.00000       -551224080000.00000        91870680000.000000        91870680000.000000        91870680000.000000       -410131789368.02679       -95852464614.298248       -545313395290.41022     
   551224080000.00000        91870680000.000000        183741360000.00000        91870680000.000000        91870680000.000000        91870680000.000000        626623827757.11108        182661521095.14621        220770980666.03729     
   275612040000.00000       -91870680000.000000       -643094760000.00000        45935340000.000000        45935340000.000000        45935340000.000000        293994740656.57977       -51291160888.363953       -621046526426.96936     
   0.0000000000000000       -45935340000.000000        643094760000.00000        45935340000.000000        45935340000.000000        45935340000.000000        45404831779.855759       -23064866099.894104        687145466337.98511     
   275612040000.00000       -229676700000.00000       -597159420000.00000        45935340000.000000        45935340000.000000        45935340000.000000        306014038973.87268       -229274264537.29510       -573193857501.79626     
   183741360000.00000       -321547380000.00000       -597159420000.00000        45935340000.000000        45935340000.000000        45935340000.000000        205908355201.61365       -276793348321.29803       -596447541942.50867     
   459353400000.00000       -344515050000.00000       -390450390000.00000        22967670000.000000        22967670000.000000        22967670000.000000        471173457549.92987       -335473808435.69733       -374453435636.66693     
  -551224080000.00000       -413418060000.00000        183741360000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -539727310894.04449       -375130618213.88617        206721861107.04666     
   91870680000.000000       -505288740000.00000       -459353400000.00000        45935340000.000000        45935340000.000000        45935340000.000000        123229172422.78210       -499665694968.17505       -458160717480.20581     
   643094760000.00000        91870680000.000000       -45935340000.000000        45935340000.000000        45935340000.000000        45935340000.000000        676090033331.53650        132906268700.65408       -818092807.34777510     
  -413418060000.00000       -229676700000.00000        505288740000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -379583511392.20776       -204945489105.17480        537285941636.86469     
  -183741360000.00000        367482720000.00000       -551224080000.00000        91870680000.000000        91870680000.000000        91870680000.000000       -126052134292.91496        421744150230.27783       -530099245323.69574     
  -689030100000.00000       -183741360000.00000        0.0000000000000000        45935340000.000000        45935340000.000000        45935340000.000000       -672228059405.58044       -151017220350.50171        8106417915.7881584     
   505288740000.00000        183741360000.00000       -436385730000.00000        22967670000.000000        22967670000.000000        22967670000.000000        511627829902.78113        193635874457.41257       -418932680150.51550     
  -367482720000.00000        459353400000.00000       -367482720000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -363628389618.06567        488520220909.04724       -322311753947.56830     
   183741360000.00000        275612040000.00000       -643094760000.00000        45935340000.000000        45935340000.000000        45935340000.000000        195735637192.05545        277688857213.83521       -599448861553.93127     
  -643094760000.00000       -275612040000.00000       -183741360000.00000        91870680000.000000        91870680000.000000        91870680000.000000       -622216060118.99536       -257332509597.07297       -146251949527.09872     
  -505288740000.00000        413418060000.00000       -275612040000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -486954967991.12134        427601646012.27759       -234081546009.86142     
   459353400000.00000       -321547380000.00000       -413418060000.00000        45935340000.000000        45935340000.000000        45935340000.000000        486476340496.27209       -306282369964.11255       -379860972847.34534     
   0.0000000000000000       -689030100000.00000        45935340000.000000        45935340000.000000        45935340000.000000        45935340000.000000        24941171573.214928       -686199294294.01123        57192177585.457397     
  -367482720000.00000       -137806020000.00000       -597159420000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -361917031298.92261       -136334254473.05669       -570255655139.92102     
   0.0000000000000000        597159420000.00000       -367482720000.00000        45935340000.000000        45935340000.000000        45935340000.000000        31995981199.164845        607553781684.93457       -323445726905.53125     
   45935340000.000000       -229676700000.00000        643094760000.00000        45935340000.000000        45935340000.000000        45935340000.000000        61232240254.286095       -200637588984.13696        656321300390.35291     
  -45935340000.000000        597159420000.00000       -321547380000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -17193487491.007595        618524233364.75354       -303141279660.90399     
  -91870680000.000000       -91870680000.000000       -689030100000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -69018464991.713760       -53829883944.859482       -683448076879.78796     
   551224080000.00000       -413418060000.00000        0.0000000000000000        45935340000.000000        45935340000.000000        45935340000.000000        560424020094.05518       -400120133894.11108        24316144023.809910     
  -183741360000.00000       -551224080000.00000       -459353400000.00000        91870680000.000000        91870680000.000000        91870680000.000000       -92043654977.951263       -533791319007.22455       -425860625130.84882     
  -505288740000.00000        45935340000.000000       -505288740000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -468017699202.66223        58690975705.341751       -502272118786.03351     
  -597159420000.00000       -321547380000.00000        183741360000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -581289014394.20691       -313765142290.41479        196002540631.74103     
  -551224080000.00000        91870680000.000000        367482720000.00000        91870680000.000000        91870680000.000000        91870680000.000000       -520529269832.12543        113263315133.65967        437016223267.48651     
   551224080000.00000       -298579710000.00000        275612040000.00000        22967670000.000000        22967670000.000000        22967670000.000000        551961727569.51526       -295281452979.00513        287940260351.16016     
  -551224080000.00000        367482720000.00000        0.0000000000000000        91870680000.000000        91870680000.000000        91870680000.000000       -545465133562.57544        418293131621.03864        47551265096.063087     
   459353400000.00000       -367482720000.00000       -275612040000.00000        91870680000.000000        91870680000.000000        91870680000.000000        546044886909.35767       -323445730243.21527       -268291482856.96649     
  -252644370000.00000        183741360000.00000       -620127090000.00000        22967670000.000000        22967670000.000000        22967670000.000000       -244901344124.16513        192546567473.30872       -614582484054.36499     
   91870680000.000000       -367482720000.00000        551224080000.00000        45935340000.000000        45935340000.000000        45935340000.000000        98471087372.690186       -364732867303.69769        576225528040.95142     
  -275612040000.00000       -367482720000.00000       -551224080000.00000        91870680000.000000        91870680000.000000        91870680000.000000       -270913630691.24063       -351663648561.57721       -526973397518.37531     
  -597159420000.00000       -321547380000.00000        183741360000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -575475448187.30005       -310665077542.40021        216973954278.41241     
   275612040000.00000        459353400000.00000        321547380000.00000        45935340000.000000        45935340000.000000        45935340000.000000        305253556013.80591        496851074108.67719        367044623178.14978     
   321547380000.00000        321547380000.00000        459353400000.00000        45935340000.000000        45935340000.000000        45935340000.000000        339484185622.69409        357100984046.70172        481655326567.64362     
  -597159420000.00000        0.0000000000000000        321547380000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -594065772126.12573        9622986157.6974621        348935144735.53516     
  -551224080000.00000       -459353400000.00000       -183741360000.00000        91870680000.000000        91870680000.000000        91870680000.000000       -518463088823.34595       -438813254963.11639       -115764552011.57359     
   367482720000.00000       -551224080000.00000        91870680000.000000        91870680000.000000        91870680000.000000        91870680000.000000        432292749107.88062       -522889043272.96680        120301729828.96965     
  -459353400000.00000        459353400000.00000        0.0000000000000000        91870680000.000000        91870680000.000000        91870680000.000000       -452774127433.41309        515430306738.09967        63950505305.195778     
  -321547380000.00000        91870680000.000000        597159420000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -290638358838.10199        93645589802.063644        617674936020.98535     
  -551224080000.00000        0.0000000000000000       -459353400000.00000        91870680000.000000        91870680000.000000        91870680000.000000       -541591334506.05835        89984842602.493744       -416346049814.04730     
  -137806020000.00000       -137806020000.00000       -689030100000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -101468590556.98334       -122749606954.27248       -670372387430.27063     
  -229676700000.00000        643094760000.00000       -91870680000.000000        45935340000.000000        45935340000.000000        45935340000.000000       -203278491234.29111        653346776499.14941       -81106863739.702423     
  -275612040000.00000        275612040000.00000        551224080000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -251511348709.31952        289754284302.98169        572317197805.98584     
  -597159420000.00000        229676700000.00000       -275612040000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -576276293455.92725        263392620409.55930       -270725764973.51321     
   0.0000000000000000        459353400000.00000       -459353400000.00000        91870680000.000000        91870680000.000000        91870680000.000000        86186153441.483032        548962976413.51398       -407399160760.28790     
  -551224080000.00000       -459353400000.00000        91870680000.000000        91870680000.000000        91870680000.000000        91870680000.000000       -539465250611.12830       -401177672907.13971        150984094691.77435     
   551224080000.00000       -275612040000.00000        275612040000.00000        45935340000.000000        45935340000.000000        45935340000.000000        569310253907.26135       -250465864203.82275        296504914581.00977     
  -620127090000.00000       -344515050000.00000       -45935340000.000000        22967670000.000000        22967670000.000000        22967670000.000000       -604031659259.47791       -329007364205.97717       -40772387917.406059     
   183741360000.00000        229676700000.00000       -643094760000.00000        45935340000.000000        45935340000.000000        45935340000.000000        201842797441.64813        248662877715.47159       -610072730970.00513     
  -551224080000.00000        183741360000.00000       -367482720000.00000        91870680000.000000        91870680000.000000        91870680000.000000       -543473648864.89160        250568292653.31750       -341488509927.18915     
   275612040000.00000       -459353400000.00000        413418060000.00000        45935340000.000000        45935340000.000000        45935340000.000000        307459641079.72345       -423515834853.17688        448180081487.06732     
  -597159420000.00000        183741360000.00000        321547380000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -556303684090.73474        218817840500.00156        342647694362.59454     
   367482720000.00000       -413418060000.00000        367482720000.00000        45935340000.000000        45935340000.000000        45935340000.000000        391054979024.72058       -393375901710.27814        408771185432.15710     
  -505288740000.00000       -229676700000.00000        413418060000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -499848551733.43695       -226663443634.39590        416578428817.18280     
  -275612040000.00000        275612040000.00000        551224080000.00000        45935340000.000000        45935340000.000000        45935340000.000000       -237205353334.30234        280246030672.87860        583059397786.92773     
  -482321070000.00000        0.0000000000000000       -528256410000.00000        22967670000.000000        22967670000.000000        22967670000.000000       -464896330238.13641        5812646218.5286560       -508527377808.76831     
   597159420000.00000       -114838350000.00000        321547380000.00000        22967670000.000000        22967670000.000000        22967670000.000000        600174651732.97827       -100868097822.76663        323076605412.43933     
   183741360000.00000       -275612040000.00000        597159420000.00000        45935340000.000000        45935340000.000000        45935340000.000000        187490969613.88959       -245809596563.50745        615781826020.01111     
   183741360000.00000        551224080000.00000       -183741360000.00000        91870680000.000000        91870680000.000000        91870680000.000000        222159702641.98877        628460059363.92883       -174486386323.74777     
   45935340000.000000        459353400000.00000       -505288740000.00000        45935340000.000000        45935340000.000000        45935340000.000000        46421994616.565834        487305360187.29004       -484913356234.45660     
