   9993.0819333333329        5.2055780209964127E-010   2.5534971507498262E-009  0.20386073348340378              528
   9881.0961766644687        5.7987381732301238E-010   2.6650608357517359E-009  0.21758370748765549              575
   9771.5925032594532        6.0221096221222431E-010   2.7800974861193501E-009  0.21661505224870065              584
   9664.4892972275957        6.3938490995756871E-010   2.8986706981797929E-009  0.22057866399210768              607
   9559.7084821428580        6.4739131947750347E-010   3.0208443256494987E-009  0.21430807075379849              601
   9457.1753312302844        5.8789202960913087E-010   3.1466824713934641E-009  0.18682915577077314              534
   9356.8182896379531        7.0676085025449195E-010   3.2762494792386608E-009  0.21572253722837065              629
   9258.5688079061147        8.4832260139360590E-010   3.4096099258415328E-009  0.24880341735403344              739
   9162.3611858190707        8.3706303277527983E-010   3.5468286126094885E-009  0.23600323675054377              716
   9068.1324258923178        1.2273740055417669E-009   3.6879705576762983E-009  0.33280471911226583             1029
   8975.8220958083839        1.0699703706591891E-009   3.8331009879312862E-009  0.27913962455673497              876
   8885.3721991701241        8.5804250580065527E-010   3.9822853311022537E-009  0.21546484856301301              688
   8796.7270539906094        9.3142232554257815E-010   4.1355892078920090E-009  0.22522119067462756              732
   8709.8331783846606        9.1113080582173467E-010   4.2930784241684582E-009  0.21223250912268504              702
   8624.6391829689292        9.8616611844586908E-010   4.4548189632080918E-009  0.22137063853559871              745
   8541.0956695156692        1.0028243181703640E-009   4.6208769779928161E-009  0.21702034547692367              743
   8459.1551354401799        1.1819891826216437E-009   4.7913187835600595E-009  0.24669391372523092              859
   8378.7718837339289        1.0266599250306924E-009   4.9662108494059642E-009  0.20672902463525020              732
   8299.9019379844958        1.0791425705042550E-009   5.1456197919416658E-009  0.20972061950520593              755
   8222.5029621503018        1.1461316217464769E-009   5.3296123670025106E-009  0.21504971521804805              787
   8146.5341847826085        1.2032417199063345E-009   5.5182554624100961E-009  0.21804748404685476              811
   8071.9563274098009        1.3298531824605664E-009   5.7116160905870653E-009  0.23283308285586790              880
   7998.7315368196369        1.3173747021173409E-009   5.9097613812245623E-009  0.22291504125744710              856
   7926.8233209941827        1.3899624217175922E-009   6.1127585740021888E-009  0.22738709616786748              887
   7856.1964884696017        1.4565365976816600E-009   6.3206750113604247E-009  0.23044003924640380              913
   7786.8170909090913        1.4355201466066883E-009   6.5335781313253698E-009  0.21971423892890460              884
   7718.6523686920700        1.4725571992853042E-009   6.7515354603857074E-009  0.21810700809104228              891
