  5.909766100      -8.670328800    
  6.122530300      -8.457570800    
  6.335964200      -8.244147200    
  6.513241200      -8.066883400    
  6.682229200      -7.897914100    
  6.877945900      -7.702230700    
  7.098144100      -7.482092700    
  7.339566500      -7.240782500    
  7.598518700      -6.982043100    
  7.871366700      -6.709604000    
  8.154879900      -6.426876300    
  8.446415300      -6.613103100    
  8.743985000      -7.305173900    
  9.007266800      -7.780177700    
  9.197236300      -8.051702600    
  9.351975300      -8.232723700    
  9.507947900      -8.381364200    
  9.665432100      -8.499254300    
  9.824614700      -8.587488800    
  9.985959400      -8.646484100    
  10.14986600      -8.675748900    
  10.35508900      -8.672469200    
  10.65049900      -8.608907300    
  10.97818700      -8.478272600    
  11.22915500      -8.343423000    
  11.43269700      -8.216377800    
  11.64532700      -8.070360200    
  11.86529600      -7.908160500    
  12.09058100      -7.733190600    
  12.31369700      -7.553476400    
  12.52910700      -7.375748400    
  12.74068200      -7.198631400    
  12.99694200      -6.982857300    
  13.30359800      -6.725711000    
  13.62051400      -6.463921500    
  13.93147500      -6.214209700    
  14.21638000      -6.006624900    
  14.44163100      -5.886579000    
  14.68724400      -5.815956700    
  14.91715300      -5.802483300    
  15.11757300      -5.813410000    
  15.30197200      -5.823067700    
  15.47675600      -5.824370200    
  15.64543600      -5.816856800    
  15.78988500      -5.803887100    
  15.89169400      -5.791565600    
  15.93218900      -5.786002400    
  15.95243700      -5.783114400    
  15.96256000      -5.781646100    
  15.97268400      -5.780163000    
