  5.909766100     -5.0431703000E-02
  6.122530300     -5.0431703000E-02
  6.335964200     -5.0431704000E-02
  6.513241200     -5.0431706000E-02
  6.682229200     -5.0431708000E-02
  6.877945900     -5.0431711000E-02
  7.098144100     -5.0431718000E-02
  7.339566500     -5.0431730000E-02
  7.598518700     -5.0431752000E-02
  7.871366700     -5.0431797000E-02
  8.154879900     -5.0431884000E-02
  8.446415300     -5.0431820000E-02
  8.743985000     -5.0431726000E-02
  9.007266800     -5.0431710000E-02
  9.197236300     -5.0431706000E-02
  9.351975300     -5.0431705000E-02
  9.507947900     -5.0431704000E-02
  9.665432100     -5.0431703000E-02
  9.824614700     -5.0431703000E-02
  9.985959400     -5.0431703000E-02
  10.14986600     -5.0431703000E-02
  10.35508900     -5.0431703000E-02
  10.65049900     -5.0431704000E-02
  10.97818700     -5.0431705000E-02
  11.22915500     -5.0431707000E-02
  11.43269700     -5.0431710000E-02
  11.64532700     -5.0431714000E-02
  11.86529600     -5.0431720000E-02
  12.09058100     -5.0431731000E-02
  12.31369700     -5.0431749000E-02
  12.52910700     -5.0431776000E-02
  12.74068200     -5.0431818000E-02
  12.99694200     -5.0431903000E-02
  13.30359800     -5.0432088000E-02
  13.62051400     -5.0432456000E-02
  13.93147500     -5.0433152000E-02
  14.21638000     -5.0434297000E-02
  14.44163100     -5.0435678000E-02
  14.68724400     -5.0437767000E-02
  14.91715300     -5.0440344000E-02
  15.11757300     -5.0443208000E-02
  15.30197200     -5.0446608000E-02
  15.47675600     -5.0450787000E-02
  15.64543600     -5.0455991000E-02
  15.78988500     -5.0461608000E-02
  15.89169400     -5.0466348000E-02
  15.93218900     -5.0468437000E-02
  15.95243700     -5.0469528000E-02
  15.96256000     -5.0470084000E-02
  15.97268400     -5.0470649000E-02
