  3099.100400       1.000014100    
  3099.410600       1.000014100    
  3099.720900       1.000014100    
  3100.031100       1.000014100    
  3100.341400       1.000014100    
  3100.651800       1.000014100    
  3100.962100       1.000014100    
  3101.272500       1.000014100    
  3101.582900       1.000014100    
  3101.893400       1.000014100    
  3102.203900       1.000014100    
  3102.514400       1.000014200    
  3102.824900       1.000014200    
  3103.135500       1.000014200    
  3103.446100       1.000014200    
  3103.756700       1.000014200    
  3104.067400       1.000014200    
  3104.378100       1.000014200    
  3104.688900       1.000014200    
  3104.999600       1.000014200    
  3105.310400       1.000014200    
  3105.621200       1.000014200    
  3105.932100       1.000014300    
  3106.243000       1.000014300    
  3106.553900       1.000014300    
  3106.864800       1.000014300    
  3107.175800       1.000014300    
  3107.486800       1.000014300    
  3107.797900       1.000014300    
  3108.109000       1.000014300    
  3108.420100       1.000014300    
  3108.731200       1.000014400    
  3109.042400       1.000014400    
  3109.353600       1.000014400    
  3109.664800       1.000014400    
  3109.976100       1.000014400    
  3110.287400       1.000014400    
  3110.598700       1.000014400    
  3110.910000       1.000014500    
  3111.221400       1.000014500    
  3111.532800       1.000014500    
  3111.844300       1.000014500    
  3112.155800       1.000014500    
  3112.467300       1.000014500    
  3112.778800       1.000014600    
  3113.090400       1.000014600    
  3113.402000       1.000014600    
  3113.713600       1.000014600    
  3114.025300       1.000014600    
  3114.337000       1.000014700    
  3114.648700       1.000014700    
  3114.960500       1.000014700    
  3115.272300       1.000014700    
  3115.584100       1.000014800    
  3115.896000       1.000014800    
  3116.207800       1.000014800    
  3116.519800       1.000014800    
  3116.831700       1.000014900    
  3117.143700       1.000014900    
  3117.455700       1.000014900    
  3117.767700       1.000015000    
  3118.079800       1.000015000    
  3118.391900       1.000015000    
  3118.704000       1.000015100    
  3119.016200       1.000015100    
  3119.328400       1.000015200    
  3119.640600       1.000015200    
  3119.952900       1.000015300    
  3120.265200       1.000015300    
  3120.577500       1.000015400    
  3120.889900       1.000015400    
  3121.202200       1.000015500    
  3121.514700       1.000015500    
  3121.827100       1.000015600    
  3122.139600       1.000015600    
  3122.452100       1.000015700    
  3122.764600       1.000015800    
  3123.077200       1.000015800    
  3123.389800       1.000015900    
  3123.702400       1.000016000    
  3124.015100       1.000016100    
  3124.327800       1.000016200    
  3124.640500       1.000016300    
  3124.953300       1.000016300    
  3125.266100       1.000016400    
  3125.578900       1.000016500    
  3125.891800       1.000016700    
  3126.204700       1.000016800    
  3126.517600       1.000016900    
  3126.830500       1.000017000    
  3127.143500       1.000017100    
  3127.456500       1.000017300    
  3127.769600       1.000017400    
  3128.082600       1.000017500    
  3128.395700       1.000017700    
  3128.708900       1.000017900    
  3129.022000       1.000018000    
  3129.335200       1.000018200    
  3129.648500       1.000018400    
  3129.961700       1.000018600    
  3130.275000       1.000018800    
  3130.588300       1.000019000    
  3130.901700       1.000019200    
  3131.215100       1.000019400    
  3131.528500       1.000019700    
  3131.842000       1.000019900    
  3132.155400       1.000020200    
  3132.468900       1.000020400    
  3132.782500       1.000020700    
  3133.096100       1.000021000    
  3133.409700       1.000021300    
  3133.723300       1.000021700    
  3134.037000       1.000022000    
  3134.350700       1.000022400    
  3134.664400       1.000022700    
  3134.978200       1.000023100    
  3135.292000       1.000023500    
  3135.605800       1.000024000    
  3135.919700       1.000024400    
  3136.233500       1.000024900    
  3136.547500       1.000025400    
  3136.861400       1.000025900    
  3137.175400       1.000026400    
  3137.489400       1.000027000    
  3137.803500       1.000027600    
  3138.117500       1.000028200    
  3138.431600       1.000028900    
  3138.745800       1.000029500    
  3139.060000       1.000030300    
  3139.374200       1.000031000    
  3139.688400       1.000031800    
  3140.002700       1.000032600    
  3140.317000       1.000033500    
  3140.631300       1.000034400    
  3140.945600       1.000035300    
  3141.260000       1.000036300    
  3141.574500       1.000037300    
  3141.888900       1.000038400    
  3142.203400       1.000039500    
  3142.517900       1.000040600    
  3142.832500       1.000041800    
  3143.147100       1.000043100    
  3143.461700       1.000044400    
  3143.776300       1.000045800    
  3144.091000       1.000047300    
  3144.405700       1.000048800    
  3144.720400       1.000050400    
  3145.035200       1.000052000    
  3145.350000       1.000053800    
  3145.664800       1.000055600    
  3145.979700       1.000057500    
  3146.294600       1.000059500    
  3146.609500       1.000061600    
  3146.924500       1.000063700    
  3147.239500       1.000066000    
  3147.554500       1.000068400    
  3147.869500       1.000070800    
  3148.184600       1.000073400    
  3148.499800       1.000076100    
  3148.814900       1.000078900    
  3149.130100       1.000081900    
  3149.445300       1.000085000    
  3149.760500       1.000088200    
  3150.075800       1.000091600    
  3150.391100       1.000095100    
  3150.706500       1.000098800    
  3151.021800       1.000102600    
  3151.337200       1.000106700    
  3151.652700       1.000110900    
  3151.968100       1.000115200    
  3152.283600       1.000119800    
  3152.599100       1.000124600    
  3152.914700       1.000129600    
  3153.230300       1.000134900    
  3153.545900       1.000140300    
  3153.861600       1.000146000    
  3154.177200       1.000152000    
  3154.493000       1.000158200    
  3154.808700       1.000164700    
  3155.124500       1.000171500    
  3155.440300       1.000178600    
  3155.756100       1.000186000    
  3156.072000       1.000193700    
  3156.387900       1.000201800    
  3156.703900       1.000210200    
  3157.019800       1.000219000    
  3157.335800       1.000228200    
  3157.651900       1.000237800    
  3157.967900       1.000247800    
  3158.284000       1.000258300    
  3158.600200       1.000269200    
  3158.916300       1.000280600    
  3159.232500       1.000292500    
  3159.548700       1.000304900    
  3159.865000       1.000317900    
  3160.181300       1.000331400    
  3160.497600       1.000345500    
  3160.813900       1.000360200    
  3161.130300       1.000375600    
  3161.446700       1.000391600    
