  5.909766100      -4.643742300    
  6.122530300      -4.431041200    
  6.335964200      -4.217710700    
  6.513241200      -4.040567800    
  6.682229200      -3.871770200    
  6.877945900      -3.676389500    
  7.098144100      -3.456802000    
  7.339566500      -3.216518800    
  7.598518700      -2.959734600    
  7.871366700      -2.691071200    
  8.154879900      -2.415683200    
  8.446415300      -2.943391300    
  8.743985000      -4.352397500    
  9.007266800      -5.357343400    
  9.197236300      -5.956090500    
  9.351975300      -6.372882900    
  9.507947900      -6.733664700    
  9.665432100      -7.042496400    
  9.824614700      -7.304925600    
  9.985959400      -7.532509900    
  10.14986600      -7.746116300    
  10.35508900      -8.020728800    
  10.65049900      -8.405642800    
  10.97818700      -8.681879100    
  11.22915500      -8.748062600    
  11.43269700      -8.719353900    
  11.64532700      -8.625909800    
  11.86529600      -8.476038200    
  12.09058100      -8.280915500    
  12.31369700      -8.058513000    
  12.52910700      -7.826064600    
  12.74068200      -7.588809700    
  12.99694200      -7.300648400    
  13.30359800      -6.968542600    
  13.62051400      -6.651053000    
  13.93147500      -6.374329700    
  14.21638000      -6.196585500    
  14.44163100      -6.206796900    
  14.68724400      -6.461742100    
  14.91715300      -6.964194700    
  15.11757300      -7.527010900    
  15.30197200      -8.042227300    
  15.47675600      -8.485487500    
  15.64543600      -8.862693600    
  15.78988500      -9.147576100    
  15.89169400      -9.329334000    
  15.93218900      -9.397583700    
  15.95243700      -9.430997800    
  15.96256000      -9.447537600    
  15.97268400      -9.463971100    
