     85  2  1  211  200   9   5 ()10p           () 5s            4.55E-02  5.26E+06 7.595E+03
     86  2  1  211  200   9   6 ()10p           () 6s            8.20E-02  3.33E+06 1.282E+04
     87  2  1  211  200   9   7 ()10p           () 7s            1.64E-01  2.28E+06 2.189E+04
     88  2  1  211  200   9   8 ()10p           () 8s            4.10E-01  1.67E+06 4.051E+04
     89  2  1  211  200   9   9 ()10p           () 9s            1.75E+00  1.24E+06 9.714E+04
     90  2  1  211  200   9  10 ()10p           ()10s           -0.00E+00  0.00E+00 1.000E+30
     91  2  1  220  211   1   1 () 3d           () 2p            4.18E+00  1.04E+10 1.641E+03
     92  2  1  220  211   1   2 () 3d           () 3p           -0.00E+00  0.00E+00 1.000E+30
     93  2  1  220  211   1   3 () 3d           () 4p           -1.10E-01 -3.34E+07 4.687E+03
     94  2  1  220  211   1   4 () 3d           () 5p           -2.21E-02 -1.44E+07 3.204E+03
     95  2  1  220  211   1   5 () 3d           () 6p           -8.42E-03 -7.51E+06 2.734E+03
     96  2  1  220  211   1   6 () 3d           () 7p           -4.21E-03 -4.45E+06 2.512E+03
     97  2  1  220  211   1   7 () 3d           () 8p           -2.45E-03 -2.87E+06 2.386E+03
     98  2  1  220  211   1   8 () 3d           () 9p           -1.56E-03 -1.96E+06 2.307E+03
     99  2  1  220  211   1   9 () 3d           ()10p           -1.07E-03 -1.41E+06 2.253E+03
    100  2  1  220  211   2   1 () 4d           () 2p            7.31E-01  3.30E+09 1.215E+03
    101  2  1  220  211   2   2 () 4d           () 3p            3.71E+00  1.13E+09 4.687E+03
    102  2  1  220  211   2   3 () 4d           () 4p           -0.00E+00  0.00E+00 1.000E+30
    103  2  1  220  211   2   4 () 4d           () 5p           -2.78E-01 -1.81E+07 1.013E+04
    104  2  1  220  211   2   5 () 4d           () 6p           -5.84E-02 -9.05E+06 6.562E+03
    105  2  1  220  211   2   6 () 4d           () 7p           -2.27E-02 -5.17E+06 5.413E+03
    106  2  1  220  211   2   7 () 4d           () 8p           -1.15E-02 -3.25E+06 4.861E+03
    107  2  1  220  211   2   8 () 4d           () 9p           -6.80E-03 -2.20E+06 4.543E+03
    108  2  1  220  211   2   9 () 4d           ()10p           -4.39E-03 -1.55E+06 4.340E+03
