*     i NZ NE iSLP jSLP iLV jLV iCONF           jCONF                  gF   gA(S-1)_    WL(A)
     56  1  1  211  200   6   6 ()_7p           ()_6s            1.35E+00  5.88E+05 1.237E+05
     57  1  1  211  200   6   7 ()_7p           ()_7s           -0.00E+00  0.00E+00 1.000E+30
     58  1  1  211  200   6   8 ()_7p           ()_8s           -7.15E-01 -1.31E+05 1.906E+05
     59  1  1  211  200   6   9 ()_7p           ()_9s           -1.69E-01 -8.81E+04 1.131E+05
     60  1  1  211  200   6  10 ()_7p           ()_10s           -7.06E-02 -6.14E+04 8.760E+04
     61  1  1  211  200   7   1 ()_8p           ()_1s            6.37E-03  4.95E+07 9.262E+02
     62  1  1  211  200   7   2 ()_8p           ()_2s            1.64E-02  7.23E+06 3.890E+03
     63  1  1  211  200   7   3 ()_8p           ()_3s            3.31E-02  2.42E+06 9.549E+03
     64  1  1  211  200   7   4 ()_8p           ()_4s            6.45E-02  1.14E+06 1.945E+04
     65  1  1  211  200   7   5 ()_8p           ()_5s            1.35E-01  6.44E+05 3.741E+04
     66  1  1  211  200   7   6 ()_8p           ()_6s            3.43E-01  4.06E+05 7.502E+04
     67  1  1  211  200   7   7 ()_8p           ()_7s            1.48E+00  2.72E+05 1.906E+05
     68  1  1  211  200   7   8 ()_8p           ()_8s           -0.00E+00  0.00E+00 1.000E+30
     69  1  1  211  200   7   9 ()_8p           ()_9s           -8.52E-01 -7.35E+04 2.780E+05
     70  1  1  211  200   7  10 ()_8p           ()_10s           -2.01E-01 -5.10E+04 1.621E+05
     71  1  1  211  200   8   1 ()_9p           ()_1s            4.43E-03  3.47E+07 9.232E+02
     72  1  1  211  200   8   2 ()_9p           ()_2s            1.12E-02  5.08E+06 3.837E+03
     73  1  1  211  200   8   3 ()_9p           ()_3s            2.17E-02  1.70E+06 9.232E+03
     74  1  1  211  200   8   4 ()_9p           ()_4s            3.96E-02  7.99E+05 1.818E+04
     75  1  1  211  200   8   5 ()_9p           ()_5s            7.35E-02  4.51E+05 3.297E+04
     76  1  1  211  200   8   6 ()_9p           ()_6s            1.50E-01  2.87E+05 5.908E+04
     77  1  1  211  200   8   7 ()_9p           ()_7s            3.76E-01  1.96E+05 1.131E+05
     78  1  1  211  200   8   8 ()_9p           ()_8s            1.62E+00  1.40E+05 2.780E+05
     79  1  1  211  200   8   9 ()_9p           ()_9s           -0.00E+00  0.00E+00 1.000E+30
     80  1  1  211  200   8  10 ()_9p           ()_10s           -9.89E-01 -4.37E+04 3.887E+05
     81  1  1  211  200   9   1 ()_10p           ()_1s            3.21E-03  2.52E+07 9.210E+02
     82  1  1  211  200   9   2 ()_10p           ()_2s            7.98E-03  3.69E+06 3.799E+03
     83  1  1  211  200   9   3 ()_10p           ()_3s            1.51E-02  1.24E+06 9.017E+03
     84  1  1  211  200   9   4 ()_10p           ()_4s            2.63E-02  5.82E+05 1.737E+04
     85  1  1  211  200   9   5 ()_10p           ()_5s            4.55E-02  3.29E+05 3.039E+04
     86  1  1  211  200   9   6 ()_10p           ()_6s            8.20E-02  2.08E+05 5.129E+04
     87  1  1  211  200   9   7 ()_10p           ()_7s            1.64E-01  1.43E+05 8.760E+04
     88  1  1  211  200   9   8 ()_10p           ()_8s            4.10E-01  1.04E+05 1.621E+05
     89  1  1  211  200   9   9 ()_10p           ()_9s            1.75E+00  7.73E+04 3.887E+05
     90  1  1  211  200   9  10 ()_10p           ()_10s           -0.00E+00  0.00E+00 1.000E+30
     91  1  1  220  211   1   1 ()_3d           ()_2p            4.18E+00  6.47E+08 6.565E+03
     92  1  1  220  211   1   2 ()_3d           ()_3p           -0.00E+00  0.00E+00 1.000E+30
     93  1  1  220  211   1   3 ()_3d           ()_4p           -1.10E-01 -2.09E+06 1.876E+04
     94  1  1  220  211   1   4 ()_3d           ()_5p           -2.21E-02 -8.97E+05 1.282E+04
     95  1  1  220  211   1   5 ()_3d           ()_6p           -8.42E-03 -4.69E+05 1.094E+04
     96  1  1  220  211   1   6 ()_3d           ()_7p           -4.21E-03 -2.78E+05 1.005E+04
     97  1  1  220  211   1   7 ()_3d           ()_8p           -2.45E-03 -1.79E+05 9.549E+03
     98  1  1  220  211   1   8 ()_3d           ()_9p           -1.56E-03 -1.22E+05 9.232E+03
     99  1  1  220  211   1   9 ()_3d           ()_10p           -1.07E-03 -8.78E+04 9.017E+03
    100  1  1  220  211   2   1 ()_4d           ()_2p            7.31E-01  2.06E+08 4.863E+03
    101  1  1  220  211   2   2 ()_4d           ()_3p            3.71E+00  7.03E+07 1.876E+04
    102  1  1  220  211   2   3 ()_4d           ()_4p           -0.00E+00  0.00E+00 1.000E+30
    103  1  1  220  211   2   4 ()_4d           ()_5p           -2.78E-01 -1.13E+06 4.052E+04
    104  1  1  220  211   2   5 ()_4d           ()_6p           -5.84E-02 -5.65E+05 2.626E+04
    105  1  1  220  211   2   6 ()_4d           ()_7p           -2.27E-02 -3.23E+05 2.166E+04
    106  1  1  220  211   2   7 ()_4d           ()_8p           -1.15E-02 -2.03E+05 1.945E+04
    107  1  1  220  211   2   8 ()_4d           ()_9p           -6.80E-03 -1.37E+05 1.818E+04
    108  1  1  220  211   2   9 ()_4d           ()_10p           -4.39E-03 -9.71E+04 1.737E+04
    109  1  1  220  211   3   1 ()_5d           ()_2p            2.66E-01  9.41E+07 4.342E+03
    110  1  1  220  211   3   2 ()_5d           ()_3p            8.35E-01  3.39E+07 1.282E+04
    111  1  1  220  211   3   3 ()_5d           ()_4p            3.66E+00  1.49E+07 4.052E+04
    112  1  1  220  211   3   4 ()_5d           ()_5p           -0.00E+00  0.00E+00 1.000E+30
    113  1  1  220  211   3   5 ()_5d           ()_6p           -4.80E-01 -5.75E+05 7.460E+04
    114  1  1  220  211   3   6 ()_5d           ()_7p           -1.03E-01 -3.17E+05 4.654E+04
    115  1  1  220  211   3   7 ()_5d           ()_8p           -4.08E-02 -1.94E+05 3.741E+04
    116  1  1  220  211   3   8 ()_5d           ()_9p           -2.09E-02 -1.28E+05 3.297E+04
    117  1  1  220  211   3   9 ()_5d           ()_10p           -1.24E-02 -8.95E+04 3.039E+04
    118  1  1  220  211   4   1 ()_6d           ()_2p            1.30E-01  5.15E+07 4.103E+03
    119  1  1  220  211   4   2 ()_6d           ()_3p            3.37E-01  1.88E+07 1.094E+04
    120  1  1  220  211   4   3 ()_6d           ()_4p            8.91E-01  8.62E+06 2.626E+04
    121  1  1  220  211   4   4 ()_6d           ()_5p            3.75E+00  4.49E+06 7.460E+04
    122  1  1  220  211   4   5 ()_6d           ()_6p           -0.00E+00  0.00E+00 1.000E+30
    123  1  1  220  211   4   6 ()_6d           ()_7p           -7.02E-01 -3.06E+05 1.237E+05
    124  1  1  220  211   4   7 ()_6d           ()_8p           -1.54E-01 -1.82E+05 7.502E+04
    125  1  1  220  211   4   8 ()_6d           ()_9p           -6.14E-02 -1.17E+05 5.908E+04
    126  1  1  220  211   4   9 ()_6d           ()_10p           -3.17E-02 -8.04E+04 5.129E+04
    127  1  1  220  211   5   1 ()_7d           ()_2p            7.40E-02  3.13E+07 3.971E+03
    128  1  1  220  211   5   2 ()_7d           ()_3p            1.74E-01  1.15E+07 1.005E+04
    129  1  1  220  211   5   3 ()_7d           ()_4p            3.75E-01  5.33E+06 2.166E+04
    130  1  1  220  211   5   4 ()_7d           ()_5p            9.42E-01  2.90E+06 4.654E+04
    131  1  1  220  211   5   5 ()_7d           ()_6p            3.91E+00  1.70E+06 1.237E+05
    132  1  1  220  211   5   6 ()_7d           ()_7p           -0.00E+00  0.00E+00 1.000E+30
    133  1  1  220  211   5   7 ()_7d           ()_8p           -9.38E-01 -1.72E+05 1.906E+05
    134  1  1  220  211   5   8 ()_7d           ()_9p           -2.08E-01 -1.08E+05 1.131E+05
    135  1  1  220  211   5   9 ()_7d           ()_10p           -8.36E-02 -7.27E+04 8.760E+04
    136  1  1  220  211   6   1 ()_8d           ()_2p            4.65E-02  2.05E+07 3.890E+03
    137  1  1  220  211   6   2 ()_8d           ()_3p            1.03E-01  7.53E+06 9.549E+03
    138  1  1  220  211   6   3 ()_8d           ()_4p            2.00E-01  3.53E+06 1.945E+04
    139  1  1  220  211   6   4 ()_8d           ()_5p            4.05E-01  1.93E+06 3.741E+04
    140  1  1  220  211   6   5 ()_8d           ()_6p            9.95E-01  1.18E+06 7.502E+04
    141  1  1  220  211   6   6 ()_8d           ()_7p            4.11E+00  7.54E+05 1.906E+05
    142  1  1  220  211   6   7 ()_8d           ()_8p           -0.00E+00  0.00E+00 1.000E+30
    143  1  1  220  211   6   8 ()_8d           ()_9p           -1.18E+00 -1.02E+05 2.780E+05
    144  1  1  220  211   6   9 ()_8d           ()_10p           -2.65E-01 -6.73E+04 1.621E+05
    145  1  1  220  211   7   1 ()_9d           ()_2p            3.13E-02  1.42E+07 3.837E+03
    146  1  1  220  211   7   2 ()_9d           ()_3p            6.69E-02  5.24E+06 9.232E+03
    147  1  1  220  211   7   3 ()_9d           ()_4p            1.21E-01  2.44E+06 1.818E+04
    148  1  1  220  211   7   4 ()_9d           ()_5p            2.19E-01  1.34E+06 3.297E+04
    149  1  1  220  211   7   5 ()_9d           ()_6p            4.33E-01  8.27E+05 5.908E+04
    150  1  1  220  211   7   6 ()_9d           ()_7p            1.05E+00  5.48E+05 1.131E+05
    151  1  1  220  211   7   7 ()_9d           ()_8p            4.33E+00  3.74E+05 2.780E+05
    152  1  1  220  211   7   8 ()_9d           ()_9p           -0.00E+00  0.00E+00 1.000E+30
    153  1  1  220  211   7   9 ()_9d           ()_10p           -1.44E+00 -6.36E+04 3.887E+05
    154  1  1  220  211   8   1 ()_10d           ()_2p            2.22E-02  1.03E+07 3.799E+03
    155  1  1  220  211   8   2 ()_10d           ()_3p            4.61E-02  3.78E+06 9.017E+03
    156  1  1  220  211   8   3 ()_10d           ()_4p            8.00E-02  1.77E+06 1.737E+04
    157  1  1  220  211   8   4 ()_10d           ()_5p            1.35E-01  9.75E+05 3.039E+04
    158  1  1  220  211   8   5 ()_10d           ()_6p            2.36E-01  5.98E+05 5.129E+04
    159  1  1  220  211   8   6 ()_10d           ()_7p            4.59E-01  3.99E+05 8.760E+04
    160  1  1  220  211   8   7 ()_10d           ()_8p            1.11E+00  2.82E+05 1.621E+05
    161  1  1  220  211   8   8 ()_10d           ()_9p            4.56E+00  2.01E+05 3.887E+05
    162  1  1  220  211   8   9 ()_10d           ()_10p           -0.00E+00  0.00E+00 1.000E+30
    163  1  1  231  220   1   1 ()_4f           ()_3d            1.02E+01  1.93E+08 1.876E+04
    164  1  1  231  220   1   2 ()_4f           ()_4d           -0.00E+00  0.00E+00 1.000E+30
    165  1  1  231  220   1   3 ()_4f           ()_5d           -1.24E-01 -5.04E+05 4.052E+04
    166  1  1  231  220   1   4 ()_4f           ()_6d           -2.22E-02 -2.15E+05 2.626E+04
    167  1  1  231  220   1   5 ()_4f           ()_7d           -7.90E-03 -1.12E+05 2.166E+04
    168  1  1  231  220   1   6 ()_4f           ()_8d           -3.80E-03 -6.70E+04 1.945E+04
    169  1  1  231  220   1   7 ()_4f           ()_9d           -2.16E-03 -4.36E+04 1.818E+04
    170  1  1  231  220   1   8 ()_4f           ()_10d           -1.36E-03 -3.01E+04 1.737E+04
    171  1  1  231  220   2   1 ()_5f           ()_3d            1.57E+00  6.37E+07 1.282E+04
    172  1  1  231  220   2   2 ()_5f           ()_4d            8.90E+00  3.62E+07 4.052E+04
    173  1  1  231  220   2   3 ()_5f           ()_5d           -0.00E+00  0.00E+00 1.000E+30
    174  1  1  231  220   2   4 ()_5f           ()_6d           -3.26E-01 -3.91E+05 7.460E+04
    175  1  1  231  220   2   5 ()_5f           ()_7d           -6.20E-02 -1.91E+05 4.654E+04
    176  1  1  231  220   2   6 ()_5f           ()_8d           -2.28E-02 -1.09E+05 3.741E+04
    177  1  1  231  220   2   7 ()_5f           ()_9d           -1.12E-02 -6.87E+04 3.297E+04
    178  1  1  231  220   2   8 ()_5f           ()_10d           -6.42E-03 -4.64E+04 3.039E+04
    179  1  1  231  220   3   1 ()_6f           ()_3d            5.39E-01  3.00E+07 1.094E+04
    180  1  1  231  220   3   2 ()_6f           ()_4d            1.86E+00  1.80E+07 2.626E+04
    181  1  1  231  220   3   3 ()_6f           ()_5d            8.44E+00  1.01E+07 7.460E+04
    182  1  1  231  220   3   4 ()_6f           ()_6d           -0.00E+00  0.00E+00 1.000E+30
    183  1  1  231  220   3   5 ()_6f           ()_7d           -5.79E-01 -2.52E+05 1.237E+05
    184  1  1  231  220   3   6 ()_6f           ()_8d           -1.15E-01 -1.36E+05 7.502E+04
    185  1  1  231  220   3   7 ()_6f           ()_9d           -4.31E-02 -8.24E+04 5.908E+04
    186  1  1  231  220   3   8 ()_6f           ()_10d           -2.14E-02 -5.43E+04 5.129E+04
    187  1  1  231  220   4   1 ()_7f           ()_3d            2.56E-01  1.69E+07 1.005E+04
    188  1  1  231  220   4   2 ()_7f           ()_4d            7.23E-01  1.03E+07 2.166E+04
    189  1  1  231  220   4   3 ()_7f           ()_5d            1.97E+00  6.07E+06 4.654E+04
    190  1  1  231  220   4   4 ()_7f           ()_6d            8.33E+00  3.63E+06 1.237E+05
    191  1  1  231  220   4   5 ()_7f           ()_7d           -0.00E+00  0.00E+00 1.000E+30
    192  1  1  231  220   4   6 ()_7f           ()_8d           -8.67E-01 -1.59E+05 1.906E+05
    193  1  1  231  220   4   7 ()_7f           ()_9d           -1.77E-01 -9.23E+04 1.131E+05
    194  1  1  231  220   4   8 ()_7f           ()_10d           -6.75E-02 -5.87E+04 8.760E+04
    195  1  1  231  220   5   1 ()_8f           ()_3d            1.44E-01  1.05E+07 9.549E+03
    196  1  1  231  220   5   2 ()_8f           ()_4d            3.66E-01  6.45E+06 1.945E+04
    197  1  1  231  220   5   3 ()_8f           ()_5d            8.08E-01  3.85E+06 3.741E+04
    198  1  1  231  220   5   4 ()_8f           ()_6d            2.04E+00  2.42E+06 7.502E+04
