*      I  NZ  NE  ISLP  ILV        E(RYD)      NP
       1   6   1   200    1  -3.60000E+01     101
  3.564000E+01 1.799E-01
  3.600000E+01 1.751E-01
  3.691134E+01 1.638E-01
  3.784576E+01 1.532E-01
  3.880382E+01 1.433E-01
  3.978616E+01 1.339E-01
  4.079333E+01 1.252E-01
  4.182602E+01 1.170E-01
  4.288486E+01 1.094E-01
  4.397051E+01 1.022E-01
  4.508363E+01 9.544E-02
  4.622490E+01 8.917E-02
  4.739512E+01 8.325E-02
  4.859492E+01 7.775E-02
  4.982512E+01 7.258E-02
  5.108645E+01 6.772E-02
  5.237968E+01 6.322E-02
  5.370570E+01 5.897E-02
  5.506524E+01 5.503E-02
  5.645923E+01 5.133E-02
  5.788850E+01 4.786E-02
  5.935396E+01 4.464E-02
  6.085652E+01 4.161E-02
  6.239711E+01 3.881E-02
  6.397668E+01 3.617E-02
  6.559628E+01 3.369E-02
  6.725686E+01 3.139E-02
  6.895948E+01 2.925E-02
  7.070519E+01 2.724E-02
  7.249511E+01 2.537E-02
  7.433032E+01 2.363E-02
  7.621200E+01 2.200E-02
  7.814131E+01 2.048E-02
  8.011948E+01 1.906E-02
  8.214772E+01 1.774E-02
  8.422729E+01 1.651E-02
  8.635950E+01 1.536E-02
  8.854571E+01 1.429E-02
  9.078725E+01 1.329E-02
  9.308556E+01 1.236E-02
  9.544201E+01 1.149E-02
  9.785815E+01 1.069E-02
  1.003354E+02 9.936E-03
  1.028754E+02 9.236E-03
  1.054797E+02 8.586E-03
  1.081500E+02 7.978E-03
  1.108878E+02 7.414E-03
  1.136949E+02 6.889E-03
  1.165731E+02 6.400E-03
  1.195242E+02 5.944E-03
  1.225500E+02 5.519E-03
  1.256523E+02 5.128E-03
  1.288332E+02 4.761E-03
  1.320947E+02 4.419E-03
  1.354387E+02 4.103E-03
  1.388673E+02 3.808E-03
  1.423828E+02 3.533E-03
  1.459872E+02 3.281E-03
  1.496829E+02 3.044E-03
  1.534721E+02 2.825E-03
  1.573573E+02 2.620E-03
  1.613408E+02 2.430E-03
  1.654251E+02 2.254E-03
  1.696130E+02 2.090E-03
  1.739067E+02 1.938E-03
  1.783092E+02 1.797E-03
  1.828231E+02 1.666E-03
  1.874513E+02 1.544E-03
  1.921967E+02 1.432E-03
  1.970621E+02 1.327E-03
  2.020508E+02 1.229E-03
